POMIAR25T_1
22-11-2016/10:28
25.2
0.02434
1000.3
-0.32725971	8.15076798
-0.30814111	8.15189417
-0.29760365	8.14705686
-0.28599283	8.13332638
-0.27516639	8.14719215
-0.26308623	8.12781564
-0.24857537	8.13610228
-0.23650398	8.12841401
-0.22168506	8.13348025
-0.20838924	8.13009642
-0.19616997	8.12505226
-0.18426019	8.13341063
-0.17081520	8.13010264
-0.14681850	8.13426631
-0.13322322	8.13436114
-0.12008633	8.14288684
-0.10480500	8.13860006
-0.09380473	8.12987437
-0.08265359	8.12072987
-0.07349249	8.12887382
-0.05224881	8.12856141
-0.04018109	8.13587762
-0.02673547	8.12178994
-0.01405627	8.14480355
0.00168051	8.13046313
0.01390309	8.13940585
0.02322299	8.12525915
0.04323473	8.13419441
0.05347144	8.12897101
0.06248818	8.11853142
0.07593352	8.12585746
0.09365196	8.12590530
0.10007591	8.11979780
0.11565338	8.10858343
0.13948846	8.13330383
0.15521382	8.11905961
0.16241309	8.12769973
0.17340913	8.10769547
0.19204535	8.12761425
0.20593808	8.11350949
0.21481117	8.10809361
0.22931983	8.10779959
0.24459337	8.10815677
0.25483614	8.10551082
0.26340530	8.09488315
0.28065979	8.10559024
0.29592486	8.09760754
0.30509845	8.08897611
0.31641032	8.08077128
0.32939405	8.08068179
0.34374658	8.07211421
0.34881299	8.05870203
0.36208353	8.03627314
0.37369943	8.03503857
0.38345102	7.99374224
0.39190399	7.97967892
0.39815116	7.93250185
0.40777313	7.91289518
0.41356581	7.86791582
0.41877728	7.84050828
0.42456671	7.79442253
0.42991139	7.75238244
0.43358609	7.71486351
0.43681073	7.67454005
0.44168696	7.62957960
0.44579957	7.57406989
0.44856259	7.53640775
0.45191849	7.48171489
0.45513001	7.44094937
0.45879084	7.38536755
0.46095766	7.35209440
0.46444307	7.28365029
0.46720286	7.24337496
0.47008107	7.17633729
0.47149665	7.14630244
0.47452361	7.07807111
0.47835082	7.00704977
0.48063523	6.94923476
0.48279716	6.90786977
0.48537017	6.84420032
0.48751415	6.79228786
0.48905161	6.74458381
0.49104864	6.69220715
0.49347938	6.63642328
0.49515593	6.57691045
0.49713800	6.52323743
0.49912352	6.46492293
0.50096502	6.41733581
0.50278901	6.35441666
0.50419220	6.31454844
0.50645330	6.24245534
0.50800118	6.19998958
0.50980489	6.12815896
0.51151040	6.08559157
0.51301552	6.01757596
0.51473020	5.97881224
0.51623999	5.91364939
0.51883663	5.82937458
0.52050569	5.76978194
0.52172971	5.71286021
0.52310348	5.65709961
0.52463306	5.59863377
0.52617737	5.55100093
0.52740760	5.49490487
0.52905618	5.42872685
0.53074719	5.37331427
0.53181663	5.31987732
0.53334751	5.26090015
0.53444997	5.21769576
0.53624592	5.14475421
0.53747814	5.09435999
0.53881931	5.02293408
0.53995724	4.98901650
0.54131214	4.92343831
0.54252113	4.86288663
0.54402044	4.79668577
0.54527752	4.74859068
0.54651506	4.69678076
0.54862721	4.60119509
0.54968258	4.54112674
0.55092851	4.48752253
0.55200441	4.43418358
0.55349680	4.36440126
0.55457588	4.31146877
0.55566667	4.25578644
0.55676666	4.20870714
0.55823731	4.13354955
0.55932170	4.08099093
0.56052566	4.01547410
0.56147695	3.96813559
0.56265272	3.89701613
0.56421455	3.84742884
0.56498964	3.79103993
0.56619672	3.72818071
0.56724769	3.66615653
0.56833099	3.60944582
0.56942232	3.55759795
0.57048914	3.49641865
0.57168011	3.43292523
0.57320919	3.34351856
0.57459820	3.28954611
0.57535271	3.22704673
0.57658431	3.17195324
0.57779443	3.10836064
0.57844798	3.05960931
0.57929458	2.98538592
0.58073300	2.93923598
0.58164157	2.87742203
0.58270086	2.81712944
0.58374586	2.75402353
0.58484182	2.69894048
0.58589354	2.63750123
0.58664514	2.57560136
0.58773095	2.52035875
0.58867504	2.46370725
0.58988218	2.40352851
0.59077823	2.34018836
0.59170658	2.28364165
0.59262601	2.22357435
0.59369614	2.16563847
0.59491352	2.07457505
0.59602116	2.02092294
0.59689268	1.95491719
0.59797533	1.89823453
0.59870231	1.83339833
0.59982894	1.78018860
0.60085924	1.71623328
0.60164131	1.65897169
0.60255167	1.59784593
0.60362813	1.53929897
0.60437796	1.47871194
0.60529531	1.41895551
0.60622184	1.35998487
0.60714841	1.30063466
0.60820724	1.24143072
0.60881694	1.17994066
0.60987502	1.12050745
0.61079167	1.06039308
0.61156194	1.00159743
0.61263779	0.94183821
0.61327605	0.88287209
0.61461961	0.79198190
0.61541001	0.73366092
0.61628724	0.67145291
0.61737605	0.61301013
0.61812483	0.55262500
0.61892835	0.49372545
0.61967205	0.43230814
0.62074006	0.37300421
0.62164732	0.31294582
0.62241265	0.25282179
0.62332714	0.19294917
0.62409102	0.13249991
0.62487527	0.07275242
0.62564355	0.01253635
0.62622114	-0.02319029
0.62744407	-0.10832793
0.62821525	-0.16821240
0.62896888	-0.22821068
0.62991999	-0.28922742
0.63064499	-0.34862944
0.63159029	-0.40912541
0.63261413	-0.49848798
0.63343250	-0.56097752
0.63416023	-0.61923103
0.63494700	-0.67996151
0.63584074	-0.74002684
0.63678479	-0.80175137
0.63753310	-0.86052326
