POMIAR800_1
22-11-2016/10:41
45.1
0.02434
795.8
-0.37019725	6.31778920
-0.35183888	6.32031512
-0.34391980	6.31518604
-0.32969627	6.30635319
-0.31472765	6.31897449
-0.29881577	6.30996834
-0.29029427	6.31574284
-0.27945012	6.30639496
-0.26141150	6.32013952
-0.23970265	6.31451750
-0.22763982	6.31332932
-0.21465302	6.31322946
-0.20013414	6.31055072
-0.18837522	6.31139688
-0.17952751	6.30506215
-0.16240701	6.31377327
-0.14635978	6.31501728
-0.13367875	6.31334100
-0.12191931	6.31056658
-0.10816853	6.31622392
-0.09212322	6.31680370
-0.08464407	6.31038294
-0.06920851	6.30258875
-0.05454213	6.31347915
-0.03895570	6.30235971
-0.03070994	6.30824756
-0.02016820	6.30016121
-0.00198617	6.31295602
0.01390239	6.31162191
0.02612476	6.30799517
0.04430632	6.30827783
0.05729274	6.30557679
0.07088928	6.30543675
0.08097754	6.30042840
0.09625251	6.30460161
0.11290027	6.30449735
0.12283419	6.29845978
0.13445011	6.29535712
0.14637458	6.30346268
0.16667392	6.30116054
0.17722658	6.30485783
0.19081603	6.29426853
0.20365748	6.30389127
0.21693930	6.29102191
0.22795138	6.29251914
0.23864860	6.28246056
0.25468271	6.28628827
0.26979167	6.28125941
0.27958079	6.27288460
0.29043812	6.27219506
0.30160091	6.26742897
0.32098648	6.25397612
0.33047663	6.24346086
0.34253670	6.23428552
0.35427964	6.20863193
0.36085625	6.18482748
0.36790009	6.16103640
0.37448840	6.14406523
0.38453030	6.09924412
0.38929419	6.07693616
0.39569027	6.02799270
0.40089933	6.00101954
0.40682628	5.94413742
0.41053360	5.92072678
0.41405677	5.87919053
0.41938162	5.82873925
0.42394270	5.77577275
0.42716216	5.73124877
0.43038053	5.68996642
0.43359018	5.64018307
0.43679473	5.59275856
0.43911666	5.55123598
0.44413526	5.47180941
0.44716668	5.40948410
0.44961105	5.36006570
0.45207724	5.31409985
0.45438093	5.27023818
0.45725171	5.20323145
0.45928081	5.16904960
0.46169565	5.10218292
0.46398936	5.05294295
0.46639633	4.98374309
0.46812879	4.94973210
0.47011360	4.89381974
0.47225394	4.84176352
0.47421722	4.77934797
0.47636724	4.72865208
0.47834287	4.67123208
0.48017408	4.61488682
0.48184827	4.55915841
0.48341565	4.51510047
0.48553544	4.45597688
0.48721460	4.39772283
0.48979537	4.31207926
0.49148524	4.25690372
0.49316363	4.20274996
0.49483766	4.14294184
0.49624605	4.09891762
0.49791210	4.03622932
0.49928785	3.98235605
0.50122052	3.90912465
0.50265492	3.87039715
0.50389122	3.81607703
0.50555335	3.75537311
0.50704704	3.68956542
0.50859334	3.63735419
0.51012783	3.58298859
0.51134332	3.52316209
0.51302687	3.46867870
0.51412870	3.41647861
0.51563465	3.35649480
0.51712993	3.29014962
0.51835892	3.23568476
0.51975973	3.18228227
0.52145713	3.10146429
0.52294364	3.03347141
0.52420265	2.98478058
0.52540415	2.92098750
0.52677993	2.86525203
0.52811248	2.79763559
0.52939421	2.75227885
0.53046525	2.69355483
0.53167740	2.63411961
0.53287158	2.57052726
0.53411016	2.51462409
0.53532768	2.45668560
0.53669953	2.39783518
0.53761461	2.33957953
0.53887784	2.28675559
0.54022284	2.22597079
0.54127487	2.16403768
0.54249151	2.10555430
0.54358316	2.04962256
0.54451099	1.99347042
0.54600685	1.92982553
0.54727147	1.84749843
0.54831847	1.78534035
0.54955034	1.72878823
0.55088509	1.66633721
0.55197463	1.60825603
0.55306024	1.55201907
0.55398016	1.49277973
0.55503256	1.43302395
0.55613456	1.37599088
0.55718283	1.31624424
0.55821881	1.25439451
0.55929473	1.19580825
0.56008644	1.13761186
0.56087087	1.08109199
0.56221382	1.01980881
0.56268697	0.96126021
0.56403723	0.90107245
0.56512813	0.84373898
0.56633959	0.78359667
0.56739740	0.72411163
0.56848344	0.66477053
0.56986343	0.57793783
0.57075006	0.51671427
0.57186211	0.45888891
0.57292655	0.39974940
0.57381972	0.34053356
0.57472461	0.28050576
0.57550866	0.22073861
0.57674522	0.16258005
0.57752012	0.10275737
0.57855911	0.04303408
0.57918885	-0.00305584
0.58023793	-0.06927403
0.58129716	-0.13449005
0.58223167	-0.19479829
0.58316028	-0.25514859
0.58395498	-0.31598591
0.58526923	-0.37327852
0.58606996	-0.43471237
0.58680638	-0.49343525
0.58774367	-0.55338216
0.58861903	-0.61162011
0.58988690	-0.70361376
