POMIAR800_1
22-11-2016/10:36
25.2
0.02434
798.2
-0.38027291	6.24992878
-0.36806922	6.26101422
-0.34831619	6.25772750
-0.33902094	6.25717395
-0.32633155	6.24505331
-0.31320462	6.25539951
-0.29974879	6.24601444
-0.28738685	6.25108510
-0.27470256	6.24521799
-0.25131770	6.25264165
-0.23786745	6.24912443
-0.22764661	6.24688236
-0.21190687	6.25773949
-0.19723935	6.25948160
-0.18470678	6.25320684
-0.17356043	6.24700738
-0.16103324	6.24841144
-0.14513894	6.24859305
-0.13643917	6.24411332
-0.12008495	6.24258327
-0.10526654	6.25639408
-0.08829980	6.24960933
-0.07883601	6.25544518
-0.06875414	6.24647215
-0.05026317	6.25149874
-0.04339144	6.24091701
-0.02857033	6.23761857
-0.01451470	6.25092763
0.00427755	6.24727285
0.01298661	6.24824143
0.03009864	6.23596842
0.04690430	6.24928355
0.06202617	6.24411839
0.07547192	6.24784665
0.08754234	6.24637522
0.10083410	6.24423668
0.11351360	6.24147873
0.12330018	6.23816916
0.13933603	6.24337426
0.15628853	6.24643442
0.16591697	6.23764254
0.17814493	6.23617884
0.19006867	6.24184389
0.20960263	6.24183965
0.21985179	6.24280791
0.23329107	6.23537101
0.24628434	6.24237625
0.25880074	6.22694685
0.27073022	6.23023558
0.28249487	6.22385844
0.29837598	6.22852353
0.31822231	6.21857717
0.32801831	6.21202581
0.33978832	6.21101566
0.35125419	6.20519410
0.36422235	6.19422825
0.37431826	6.18296703
0.38637570	6.17288981
0.39782709	6.15591581
0.40410503	6.13425962
0.41251038	6.10812381
0.41971198	6.09346983
0.42989739	6.04596604
0.43466753	6.02486069
0.44045335	5.97713989
0.44597151	5.95107357
0.45083489	5.89870596
0.45514710	5.87127664
0.45912152	5.82697337
0.46399237	5.77841547
0.46793599	5.72305625
0.47100856	5.67948876
0.47591128	5.61557335
0.47882810	5.57048433
0.48200773	5.51218966
0.48463110	5.46859057
0.48782816	5.41813891
0.49085514	5.35476595
0.49316612	5.31157106
0.49531875	5.26159738
0.49747732	5.21968015
0.50063981	5.14968141
0.50250610	5.10948163
0.50477133	5.04482729
0.50692721	4.99999274
0.50917809	4.93035608
0.51106648	4.89609639
0.51289840	4.83955662
0.51502460	4.78266820
0.51698059	4.71888264
0.51882746	4.66655908
0.52067521	4.61836178
0.52220378	4.56116342
0.52494080	4.47712103
0.52635269	4.42981494
0.52804340	4.37974610
0.53011744	4.30271911
0.53152727	4.25887251
0.53334274	4.19628313
0.53473802	4.14706936
0.53609038	4.08293386
0.53779681	4.03423193
0.53916871	3.97675913
0.54098394	3.91605012
0.54248719	3.85377003
0.54373392	3.80153680
0.54509382	3.74319076
0.54665824	3.69231158
0.54816606	3.63307551
0.54967540	3.56983084
0.55091043	3.51655725
0.55200001	3.46188158
0.55339930	3.41168536
0.55486644	3.34002002
0.55689146	3.26310729
0.55808440	3.19762784
0.55948549	3.14743295
0.56051735	3.08077979
0.56193163	3.03069232
0.56330914	2.97341061
0.56435637	2.91150727
0.56586104	2.85024124
0.56680824	2.79567685
0.56803627	2.73993559
0.56926100	2.68110241
0.57046078	2.62027975
0.57169381	2.56294298
0.57245520	2.50571619
0.57333927	2.44052723
0.57491221	2.38986164
0.57596991	2.32904821
0.57721572	2.27490739
0.57809867	2.21121390
0.57918752	2.15479102
0.58055407	2.09647478
0.58209544	2.00910578
0.58344238	1.94864151
0.58439995	1.89332715
0.58543611	1.83210427
0.58663695	1.77009881
0.58741534	1.71289913
0.58865728	1.65492588
0.58959979	1.59926736
0.59061585	1.53454966
0.59172496	1.47981185
0.59261657	1.41818668
0.59370679	1.36141140
0.59458705	1.29874420
0.59569381	1.24319065
0.59675892	1.18355683
0.59749929	1.12257021
0.59870752	1.06272701
0.59965299	1.00544349
0.60055477	0.94590043
0.60146002	0.88544977
0.60257248	0.82826659
0.60393341	0.73893600
0.60471408	0.68009428
0.60572350	0.61901605
0.60683266	0.56102553
0.60758237	0.50102210
0.60868021	0.44292679
0.60956311	0.38189326
0.61035367	0.32295608
0.61141421	0.26383869
0.61231302	0.20406277
0.61321983	0.14418867
0.61416689	0.08521225
0.61506292	0.02592726
0.61551586	-0.00945264
0.61676591	-0.09438545
0.61783626	-0.15456867
0.61847718	-0.21483904
0.61932072	-0.27296724
0.62058355	-0.33351892
0.62117745	-0.39235212
0.62227319	-0.45258138
0.62331083	-0.54227645
0.62426298	-0.60367928
